time (UTC),latitude (degrees_north),longitude (degrees_east),cruise,haul_no,vessel,station,catch,species_code,common_name,sci_name,species_group,maturity,species_notes,aphiaid,match_type,lsid,station_latitude (degrees_north),station_longitude (degrees_east),ctd_index,station_bottom_depth (meters),area,strata,tdr_depth (meters),depth_strata,bottom_depth (meters),station_active,station_notes
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,568,SCOMBRID,Scombridae,Fish,Y,NULL,125559,exact,urn:lsid:marinespecies.org:taxname:125559,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,572,CABEZON,Scorpaenichthys marmoratus,Cottid,A,NULL,282726,exact,urn:lsid:marinespecies.org:taxname:282726,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,572,CABEZON,Scorpaenichthys marmoratus,Cottid,Y,NULL,282726,exact,urn:lsid:marinespecies.org:taxname:282726,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,582,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,NULL,274773,exact,urn:lsid:marinespecies.org:taxname:274773,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,582,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,NULL,274773,exact,urn:lsid:marinespecies.org:taxname:274773,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,583,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,NULL,274774,exact,urn:lsid:marinespecies.org:taxname:274774,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,584,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,NULL,274775,exact,urn:lsid:marinespecies.org:taxname:274775,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,592,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,NULL,274785,exact,urn:lsid:marinespecies.org:taxname:274785,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,593,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,NULL,274786,exact,urn:lsid:marinespecies.org:taxname:274786,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,5,594,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,NULL,274787,exact,urn:lsid:marinespecies.org:taxname:274787,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,595,GREENSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,NULL,274788,exact,urn:lsid:marinespecies.org:taxname:274788,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,597,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,NULL,274791,exact,urn:lsid:marinespecies.org:taxname:274791,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,599,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,NULL,274795,exact,urn:lsid:marinespecies.org:taxname:274795,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,599,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,NULL,274795,exact,urn:lsid:marinespecies.org:taxname:274795,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,601,CHILIPEPPER,Sebastes goodei,Rockfish,Y,NULL,274798,exact,urn:lsid:marinespecies.org:taxname:274798,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,601,CHILIPEPPER,Sebastes goodei,Rockfish,A,NULL,274798,exact,urn:lsid:marinespecies.org:taxname:274798,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,603,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,NULL,274800,exact,urn:lsid:marinespecies.org:taxname:274800,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,604,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,NULL,274806,exact,urn:lsid:marinespecies.org:taxname:274806,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,604,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,NULL,274806,exact,urn:lsid:marinespecies.org:taxname:274806,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,3,606,COWCOD,Sebastes levis,Rockfish,Y,NULL,274812,exact,urn:lsid:marinespecies.org:taxname:274812,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,609,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,NULL,274817,exact,urn:lsid:marinespecies.org:taxname:274817,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,610,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,NULL,274819,exact,urn:lsid:marinespecies.org:taxname:274819,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,611,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,NULL,274820,exact,urn:lsid:marinespecies.org:taxname:274820,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,612,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,NULL,274823,exact,urn:lsid:marinespecies.org:taxname:274823,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,615,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,NULL,274830,exact,urn:lsid:marinespecies.org:taxname:274830,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,615,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,NULL,274830,exact,urn:lsid:marinespecies.org:taxname:274830,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,616,BOCACCIO,Sebastes paucispinis,Rockfish,Y,NULL,274833,exact,urn:lsid:marinespecies.org:taxname:274833,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,618,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,NULL,274836,exact,urn:lsid:marinespecies.org:taxname:274836,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,620,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,NULL,274839,exact,urn:lsid:marinespecies.org:taxname:274839,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,1,624,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,NULL,274844,exact,urn:lsid:marinespecies.org:taxname:274844,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,626,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,NULL,274847,exact,urn:lsid:marinespecies.org:taxname:274847,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,2,627,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,NULL,274848,exact,urn:lsid:marinespecies.org:taxname:274848,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,1,628,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,NULL,274851,exact,urn:lsid:marinespecies.org:taxname:274851,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,629,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,NULL,274852,exact,urn:lsid:marinespecies.org:taxname:274852,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,629,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,NULL,274852,exact,urn:lsid:marinespecies.org:taxname:274852,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,630,TREEFISH,Sebastes serriceps,Rockfish,Y,NULL,274853,exact,urn:lsid:marinespecies.org:taxname:274853,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,635,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,NULL,274868,exact,urn:lsid:marinespecies.org:taxname:274868,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,636,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,NULL,274869,exact,urn:lsid:marinespecies.org:taxname:274869,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,636,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,NULL,274869,exact,urn:lsid:marinespecies.org:taxname:274869,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,657,NORTH PACIFIC SPINY DOGFISH,Squalus suckleyi,Elasmobranch,U,NULL,299224,exact,urn:lsid:marinespecies.org:taxname:299224,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,663,HATCHETFISH,Sternoptychidae,Fish,U,NULL,125603,exact,urn:lsid:marinespecies.org:taxname:125603,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,669,CALIFORNIA LANTERNFISH,Symbolophorus californiensis,Myctophid,U,Began enumeration in 2008.,272733,exact,urn:lsid:marinespecies.org:taxname:272733,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,670,CALIFORNIA TONGUEFISH,Symphurus atricauda,Flatfish,A,NULL,305635,exact,urn:lsid:marinespecies.org:taxname:305635,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,36,672,PIPEFISH,Syngnathidae,Fish,U,NULL,125606,exact,urn:lsid:marinespecies.org:taxname:125606,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,680,CALIFORNIA LIZARDFISH,Synodus lucioceps,Fish,U,NULL,272132,exact,urn:lsid:marinespecies.org:taxname:272132,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,681,LONGFIN DRAGONFISH,Tactostoma macropus,Fish,U,NULL,282922,exact,urn:lsid:marinespecies.org:taxname:282922,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,685,BLUE LANTERNFISH,Tarletonbeania crenularis,Myctophid,U,NULL,282927,exact,urn:lsid:marinespecies.org:taxname:282927,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,687,SMALLEYE SQUARETAIL,Tetragonurus cuvieri,Fish,U,NULL,127080,exact,urn:lsid:marinespecies.org:taxname:127080,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,698,PACIFIC ELECTRIC RAY,Torpedo californica,Elasmobranch,U,NULL,271680,exact,urn:lsid:marinespecies.org:taxname:271680,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,4,702,KING-OF-THE-SALMON,Trachipterus altivelis,Fish,U,NULL,272531,exact,urn:lsid:marinespecies.org:taxname:272531,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,704,JACK MACKEREL,Trachurus symmetricus,Fish,A,NULL,273305,exact,urn:lsid:marinespecies.org:taxname:273305,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,704,JACK MACKEREL,Trachurus symmetricus,Fish,Y,NULL,273305,exact,urn:lsid:marinespecies.org:taxname:273305,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,175,734,COMBFISH,Zaniolepis spp.,Fish,U,NULL,271274,exact,urn:lsid:marinespecies.org:taxname:271274,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,743,EELPOUT,Zoarcidae,Fish,U,NULL,125575,exact,urn:lsid:marinespecies.org:taxname:125575,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,745,SHARK,Selachii,Elasmobranch,U,NULL,368408,exact,urn:lsid:marinespecies.org:taxname:368408,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,746,SKATE,Rajidae,Elasmobranch,U,NULL,105711,exact,urn:lsid:marinespecies.org:taxname:105711,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,51,1101,MARKET SQUID,Doryteuthis opalescens,Cephalopod,U,NULL,574540,exact,urn:lsid:marinespecies.org:taxname:574540,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1169,MANTIS SHRIMP,Stomatopoda,Crustacean,U,Began enumeration in 2009.,14355,exact,urn:lsid:marinespecies.org:taxname:14355,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1172,MYSID,Mysidacea,Crustacean,U,NULL,2824,exact,urn:lsid:marinespecies.org:taxname:2824,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,3,1350,SHRIMP,Natantia,Crustacean,U,NULL,181484,exact,urn:lsid:marinespecies.org:taxname:181484,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1354,CARIDEAN SHRIMP,Caridea,Crustacean,U,NULL,106674,exact,urn:lsid:marinespecies.org:taxname:106674,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1356,CRANGON SHRIMP,Crangon spp.,Crustacean,U,NULL,107007,exact,urn:lsid:marinespecies.org:taxname:107007,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1663,PELAGIC RED CRAB,Pleuroncodes planipes,Crustacean,U,NULL,392683,exact,urn:lsid:marinespecies.org:taxname:392683,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1766,SEA NETTLE,Chrysaora fuscescens,Jellyfish,U,Enumeration stopped in 2002 and then resumed in 2005.,287206,exact,urn:lsid:marinespecies.org:taxname:287206,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,40,1795,PHRONIMA,Phronima spp.,Hyperiid Amphipod,U,Enumeration stopped in 2002 and then resumed in 2015.,101804,exact,urn:lsid:marinespecies.org:taxname:101804,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1869,HETEROPOD,Pterotracheoidea,Gelatinous,U,Enumeration stopped in 2002 and then resumed in 2012.,387338,exact,urn:lsid:marinespecies.org:taxname:387338,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1899,SPINY LOBSTER LARVAE,Palinuridae,Crustacean,U,NULL,106794,exact,urn:lsid:marinespecies.org:taxname:106794,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1917,PANDALID SHRIMP,Pandalus jordani,Crustacean,U,NULL,515469,exact,urn:lsid:marinespecies.org:taxname:515469,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1918,SQUID,Teuthida,Cephalopod,U,Does not include market squid.  Additional species were enumerated seperately over time such as the blacktip squid  (see notes on species for years enumerated).,11716,exact,urn:lsid:marinespecies.org:taxname:11716,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1940,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,NULL,126175,exact,urn:lsid:marinespecies.org:taxname:126175,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1950,GHOST SHRIMP,Callianassa californiensis,Crustacean,U,NULL,465346,exact,urn:lsid:marinespecies.org:taxname:465346,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,1976,RED SHRIMP,Bentheogennema burkenroadi,Crustacean,U,NULL,377417,exact,urn:lsid:marinespecies.org:taxname:377417,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2007,GLASS SHRIMP,Pasiphaea pacifica,Crustacean,U,NULL,514245,exact,urn:lsid:marinespecies.org:taxname:514245,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2024,SERGESTID,Sergestidae,Crustacean,U,NULL,106731,exact,urn:lsid:marinespecies.org:taxname:106731,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,1,2026,OCTOPUS,Octopoda,Cephalopod,U,NULL,11718,exact,urn:lsid:marinespecies.org:taxname:11718,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,1,2058,PYROSOMA,Pyrosoma atlanticum,Gelatinous,U,Enumeration stopped in 2002 and then resumed in 2012.,137250,exact,urn:lsid:marinespecies.org:taxname:137250,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2318,ARMHOOK SQUID,Gonatus spp.,Cephalopod,U,Began enumeration in 2006.,138036,exact,urn:lsid:marinespecies.org:taxname:138036,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,1,2355,ROSY ROCKFISH GROUP,Sebastomus spp,Rockfish,Y,NULL,991848,exact,urn:lsid:marinespecies.org:taxname:991848,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2381,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,NULL,297789,exact,urn:lsid:marinespecies.org:taxname:297789,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,37,2393,SALP,Salpidae,Gelatinous,U,Enumeration stopped in 2002 and then resumed in 2012.,137217,exact,urn:lsid:marinespecies.org:taxname:137217,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2411,LEPTOCEPHALUS,Elopomorpha,Fish,Y,NULL,991849,exact,urn:lsid:marinespecies.org:taxname:991849,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2412,PACIFIC ARGENTINE,Argentina sialis,Fish,U,NULL,272897,exact,urn:lsid:marinespecies.org:taxname:272897,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2413,PACIFIC TOMCOD,Microgadus proximus,Other Groundfish,Y,NULL,275873,exact,urn:lsid:marinespecies.org:taxname:275873,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2415,LOOSEJAW,Malacosteus spp.,Fish,U,NULL,126213,exact,urn:lsid:marinespecies.org:taxname:126213,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2416,BLACKDRAGON,Idiacanthus spp.,Fish,U,NULL,126211,exact,urn:lsid:marinespecies.org:taxname:126211,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,1,2437,COPPER ROCKFISH GROUP,Sebastes spp. caurinus complex,Rockfish,Y,NULL,297641,exact,urn:lsid:marinespecies.org:taxname:297641,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2468,THETYS SALP,Thetys vagina,Gelatinous,U,Enumeration stopped in 2002 and then resumed in 2012.,137281,exact,urn:lsid:marinespecies.org:taxname:137281,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2476,UMBRELLAMOUTH GULPER,Eurypharyngidae,Fish,U,NULL,125584,exact,urn:lsid:marinespecies.org:taxname:125584,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2652,OCTOPOTEUTHIS,Octopoteuthis deletron,Cephalopod,U,Began enumeration in 2015.,342057,exact,urn:lsid:marinespecies.org:taxname:342057,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2805,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,NULL,274789,exact,urn:lsid:marinespecies.org:taxname:274789,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2823,IRISH LORD,Hemilepidotus spp.,Cottid,Y,NULL,248338,exact,urn:lsid:marinespecies.org:taxname:248338,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2824,BLACKBELLY DRAGONFISH,Stomias atriventer,Fish,U,NULL,275178,exact,urn:lsid:marinespecies.org:taxname:275178,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2826,HUMBOLDT SQUID,Dosidicus gigas,Cephalopod,U,Began enumeration in 2005.,342291,exact,urn:lsid:marinespecies.org:taxname:342291,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
2015-06-10T06:27:05Z,35.0015,-120.7938,1505,148,"OS ",492,0,2827,BLACKTIP SQUID,Abraliopsis felis,Cephalopod,U,Began enumeration in 2006.,341849,exact,urn:lsid:marinespecies.org:taxname:341849,35.0,-120.7933,206,94,Point Sal,SC,34,2,93,Y,Added in 2006
